RecordWritten,Cluster_ID
23,3
23,2
23,2
23,2
23,4
23,2
23,4
23,4
23,4
23,2
23,2
23,2
23,2
23,1
23,2
23,3
23,2
23,2
23,4
23,2
23,3
23,2
23,2
23,3
23,4
23,2
23,2
23,2
23,2
23,1
23,2
23,3
23,2
23,2
23,2
23,4
23,4
23,1
23,2
23,2
23,3
23,3
23,2
23,2
23,4
23,3
23,2
23,2
23,1
23,3
23,6
23,1
23,3
23,3
23,3
23,2
23,3
23,1
23,1
23,2
23,6
23,2
23,3
23,2
23,3
23,2
23,4
23,2
23,4
23,6
23,3
23,2
23,2
23,2
23,2
23,3
23,1
23,2
23,3
23,4
23,2
23,4
23,4
23,2
23,2
23,4
23,2
23,1
23,3
23,2
23,2
23,2
23,2
23,3
23,3
23,4
23,3
23,1
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,4
23,3
23,3
23,3
23,3
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,1
23,3
23,7
23,2
23,2
23,2
23,3
23,4
23,2
23,2
23,4
23,3
23,2
23,3
23,3
23,3
23,2
23,3
23,3
23,4
23,1
23,3
23,4
23,6
23,2
23,3
23,1
23,2
23,2
23,2
23,2
23,1
23,2
23,2
23,2
23,3
23,2
23,4
23,2
23,3
23,4
23,5
23,2
23,2
23,3
23,3
23,2
23,7
23,3
23,2
23,7
23,4
23,7
23,2
23,7
23,3
23,2
23,4
23,3
23,2
23,4
23,2
23,1
23,4
23,2
23,1
23,1
23,2
23,2
23,2
23,4
23,1
23,2
23,4
23,2
23,1
23,2
23,2
23,3
23,2
23,2
23,2
23,2
23,3
23,3
23,3
23,3
23,2
23,2
23,3
23,4
23,1
23,2
23,2
23,2
23,2
23,3
23,2
23,2
23,3
23,2
23,2
23,2
23,3
23,3
23,3
23,2
23,2
23,4
23,2
23,2
23,4
23,3
23,4
23,2
23,2
23,2
23,4
23,2
23,3
23,4
23,2
23,2
23,4
23,1
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,4
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,4
23,5
23,2
23,2
23,2
23,2
23,2
23,3
23,3
23,2
23,2
23,4
23,1
23,1
23,2
23,3
23,2
23,2
23,3
23,7
23,2
23,2
23,2
23,2
23,2
23,2
23,2
23,3
23,1
23,2
23,2
23,4
23,1
23,1
23,1
23,2
23,1
23,1
23,3
23,2
23,2
24,3
24,1
24,3
24,3
24,1
24,2
24,3
24,3
24,3
24,3
24,2
24,3
24,1
24,3
24,3
24,2
24,3
24,4
24,3
24,7
24,2
24,4
24,2
24,1
24,3
24,4
24,2
24,4
24,3
24,2
24,7
24,3
24,4
24,3
24,7
24,3
24,3
24,2
24,7
24,7
24,2
24,2
24,4
24,2
24,2
24,3
24,3
24,3
24,1
24,1
24,1
24,2
24,3
24,3
24,1
24,2
24,2
24,2
24,4
24,3
24,2
24,3
24,3
24,2
24,2
24,1
24,3
24,3
24,2
24,3
24,3
24,2
24,4
24,3
24,3
24,3
24,2
24,4
24,1
24,2
24,1
24,2
24,2
24,3
24,2
24,1
24,2
24,2
24,2
24,3
24,3
24,1
24,2
24,2
24,2
24,1
24,2
24,3
24,4
24,2
24,3
24,2
24,3
24,2
24,2
24,1
24,3
24,3
24,4
24,1
24,2
24,2
24,3
24,3
24,6
24,1
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,1
24,2
24,1
24,7
24,2
24,3
24,2
24,1
24,2
24,6
24,1
24,2
24,2
24,3
24,1
24,2
24,4
24,2
24,3
24,1
24,1
24,2
24,2
24,4
24,2
24,2
24,1
24,4
24,2
24,2
24,2
24,1
24,3
24,2
24,2
24,3
24,4
24,7
24,2
24,2
24,2
24,1
24,2
24,2
24,2
24,3
24,2
24,3
24,3
24,3
24,1
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,1
24,3
24,1
24,2
24,2
24,2
24,3
24,4
24,3
24,4
24,3
24,4
24,4
24,2
24,2
24,2
24,4
24,4
24,2
24,1
24,1
24,2
24,3
24,4
24,2
24,2
24,2
24,2
24,2
24,2
24,1
24,2
24,2
24,1
24,3
24,3
24,2
24,2
24,2
24,4
24,7
24,2
24,2
24,2
24,2
24,3
24,2
24,3
24,3
24,3
24,1
24,2
24,1
24,2
24,2
24,3
24,2
24,3
24,4
24,3
24,2
24,4
24,3
24,4
24,2
24,2
24,2
24,3
24,4
24,2
24,2
24,2
24,1
24,2
24,1
24,2
24,6
24,2
24,3
24,2
24,3
24,2
24,4
24,2
24,3
24,2
24,2
24,2
24,1
24,4
24,3
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,4
24,2
24,4
24,5
24,1
24,3
24,1
24,3
24,4
24,3
24,3
24,1
24,1
24,4
24,3
24,2
24,4
24,3
24,2
24,3
24,2
24,2
24,2
24,2
24,1
24,2
24,4
24,1
24,2
24,2
24,2
24,2
24,2
24,3
24,4
24,2
24,1
24,2
24,4
24,3
24,2
24,3
24,3
24,2
24,3
24,2
24,3
24,3
24,4
24,6
24,2
24,3
24,2
24,3
24,4
24,2
24,3
24,3
24,1
24,1
24,4
24,2
24,2
24,3
24,1
24,2
24,2
24,2
24,2
24,2
24,2
24,1
24,2
24,1
24,3
24,1
24,4
24,2
24,1
24,3
24,3
24,2
24,2
24,2
24,3
24,4
24,4
24,3
24,3
24,2
24,2
24,3
24,2
24,3
24,5
24,2
24,2
24,3
24,2
24,2
24,3
24,2
24,6
24,3
24,2
24,3
24,2
24,2
24,3
24,2
24,2
24,2
24,4
24,5
24,1
24,2
24,4
24,3
24,2
24,3
24,2
24,2
24,3
24,2
24,3
24,3
24,3
24,7
24,4
24,2
24,2
24,2
24,3
24,2
24,3
24,3
24,4
24,2
24,2
24,2
24,4
24,2
24,7
24,3
24,4
24,2
24,2
24,2
24,2
24,6
24,2
24,2
24,3
24,3
24,2
24,3
24,2
24,1
24,3
24,3
24,4
24,2
24,2
24,3
24,3
24,2
24,2
24,3
24,3
24,4
24,2
24,4
24,2
24,4
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,1
24,2
24,2
24,3
24,2
24,2
24,3
24,4
24,2
24,3
24,2
24,2
24,2
24,4
24,4
24,2
24,2
24,6
24,4
24,2
24,2
24,1
24,1
24,2
24,2
24,2
24,2
24,2
24,3
24,1
24,2
24,2
24,4
24,2
24,3
24,3
24,1
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,3
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,3
24,4
24,3
24,4
24,4
24,3
24,2
24,2
24,2
24,2
24,1
24,4
24,3
24,2
24,2
24,3
24,2
24,4
24,2
24,3
24,3
24,4
24,1
24,3
24,2
24,3
24,2
24,3
24,6
24,4
24,2
24,2
24,3
24,2
24,3
24,4
24,4
24,2
24,2
24,2
24,4
24,3
24,2
24,2
24,3
24,3
24,2
24,4
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,4
24,2
24,3
24,2
24,3
24,2
24,3
24,4
24,3
24,3
24,2
24,2
24,4
24,4
24,2
24,2
24,3
24,2
24,3
24,2
24,4
24,2
24,2
24,2
24,4
24,4
24,3
24,2
24,3
24,3
24,2
24,4
24,2
24,2
24,5
24,2
24,3
24,2
24,4
24,2
24,2
24,2
24,3
24,6
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,3
24,2
24,3
24,2
24,2
24,3
24,2
24,3
24,3
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,2
24,3
24,2
24,3
24,2
24,3
24,2
24,3
24,3
24,2
24,2
24,3
24,3
24,2
24,2
24,3
24,4
24,4
24,2
24,2
24,2
24,2
24,2
24,2
24,2
24,3
24,2
24,2
24,4
24,3
24,3
24,3
24,3
24,1
24,3
24,3
24,3
24,1
24,3
24,4
24,3
24,3
24,4
24,3
24,4
24,2
24,4
24,2
24,1
24,2
24,3
24,4
24,4
24,2
24,4
24,4
24,4
25,4
25,4
25,4
25,2
25,4
25,2
25,4
25,2
25,4
25,4
25,4
25,2
25,4
25,3
25,1
25,2
25,4
25,4
25,4
25,3
25,4
25,2
25,3
25,2
25,4
25,2
25,2
25,2
25,2
25,2
25,3
25,3
25,2
25,3
25,1
25,2
25,3
25,4
25,3
25,3
25,1
25,4
25,1
25,3
25,2
25,4
25,2
25,3
25,3
25,2
25,2
25,3
25,3
25,2
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,1
25,3
25,1
25,2
25,3
25,3
25,4
25,7
25,2
25,3
25,3
25,2
25,3
25,1
25,2
25,2
25,3
25,4
25,3
25,2
25,2
25,3
25,4
25,2
25,2
25,3
25,2
25,2
25,2
25,1
25,2
25,3
25,4
25,2
25,4
25,3
25,3
25,2
25,2
25,4
25,2
25,2
25,4
25,3
25,2
25,2
25,2
25,4
25,2
25,2
25,1
25,2
25,2
25,2
25,2
25,1
25,2
25,2
25,4
25,2
25,2
25,4
25,2
25,4
25,3
25,6
25,4
25,2
25,6
25,4
25,2
25,3
25,3
25,4
25,2
25,2
25,2
25,3
25,4
25,2
25,4
25,2
25,1
25,2
25,2
25,3
25,2
25,2
25,2
25,3
25,1
25,2
25,2
25,2
25,1
25,3
25,3
25,2
25,4
25,1
25,2
25,2
25,3
25,2
25,1
25,3
25,2
25,4
25,4
25,2
25,4
25,2
25,1
25,2
25,3
25,4
25,4
25,2
25,3
25,2
25,2
25,3
25,3
25,2
25,2
25,3
25,1
25,3
25,2
25,1
25,3
25,1
25,2
25,2
25,2
25,2
25,2
25,2
25,1
25,3
25,1
25,2
25,2
25,2
25,4
25,2
25,2
25,2
25,3
25,2
25,2
25,2
25,3
25,2
25,3
25,1
25,1
25,1
25,2
25,3
25,1
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,3
25,2
25,2
25,2
25,2
25,3
25,1
25,2
25,2
25,1
25,3
25,6
25,4
25,2
25,1
25,4
25,2
25,3
25,3
25,3
25,2
25,3
25,3
25,3
25,3
25,2
25,1
25,4
25,4
25,2
25,3
25,3
25,1
25,4
25,2
25,7
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,1
25,2
25,3
25,2
25,4
25,2
25,3
25,4
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,2
25,1
25,3
25,4
25,1
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,4
25,2
25,3
25,1
25,2
25,4
25,4
25,2
25,1
25,3
25,3
25,3
25,4
25,1
25,3
25,4
25,2
25,3
25,3
25,4
25,2
25,3
25,3
25,3
25,4
25,1
25,2
25,3
25,4
25,2
25,3
25,2
25,2
25,3
25,2
25,2
25,2
25,3
25,2
25,3
25,2
25,3
25,1
25,2
25,4
25,4
25,3
25,1
25,3
25,1
25,2
25,3
25,2
25,3
25,2
25,2
25,4
25,2
25,3
25,4
25,2
25,4
25,3
25,3
25,2
25,1
25,1
25,2
25,2
25,4
25,3
25,3
25,2
25,1
25,2
25,2
25,2
25,2
25,2
25,3
25,3
25,2
25,2
25,2
25,3
25,2
25,2
25,1
25,3
25,2
25,2
25,2
25,2
25,2
25,1
25,2
25,3
25,2
25,2
25,2
25,2
25,2
25,3
25,3
25,3
25,2
25,2
25,2
25,1
25,2
25,2
25,3
25,4
25,3
25,2
25,3
25,2
25,1
25,2
25,2
25,1
25,2
25,4
25,3
25,3
25,2
25,2
25,3
25,5
25,3
25,4
25,6
25,3
25,3
25,3
25,2
25,6
25,2
25,4
25,3
25,4
25,2
25,3
25,4
25,3
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,3
25,2
25,3
25,3
25,3
25,1
25,3
25,3
25,2
25,2
25,3
25,3
25,1
25,2
25,3
25,3
25,3
25,2
25,1
25,4
25,2
25,2
25,2
25,1
25,2
25,3
25,3
25,2
25,1
25,2
25,3
25,2
25,2
25,2
25,3
25,4
25,2
25,2
25,2
25,1
25,3
25,3
25,3
25,2
25,3
25,3
25,4
25,1
25,4
25,1
25,4
25,2
25,3
25,3
25,4
25,1
25,4
25,3
25,3
25,1
25,4
25,2
25,4
25,3
25,2
25,3
25,2
25,2
25,2
25,3
25,3
25,3
25,3
25,4
25,2
25,2
25,4
25,2
25,3
25,1
25,2
25,3
25,2
25,2
25,3
25,3
25,3
25,3
25,2
25,3
25,3
25,4
25,3
25,4
25,2
25,2
25,1
25,2
25,3
25,2
25,2
25,3
25,4
25,2
25,1
25,3
25,2
25,3
25,1
25,3
25,3
25,2
25,3
25,4
25,3
25,2
25,4
25,3
25,2
25,2
25,3
25,1
25,3
25,3
25,2
25,2
25,3
25,4
25,1
25,1
25,2
25,3
25,2
25,3
25,3
25,2
25,2
25,2
25,2
25,1
25,3
25,3
25,2
25,3
25,4
25,2
25,3
25,4
25,2
25,3
25,2
25,2
25,3
25,3
25,3
25,3
25,2
25,3
25,2
25,2
25,1
25,3
25,2
25,2
25,2
25,2
25,6
25,1
25,2
25,3
25,3
25,2
25,2
25,4
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,2
25,3
25,2
25,1
25,3
25,2
25,4
25,2
25,3
25,3
25,2
25,3
25,2
25,2
25,4
25,3
25,3
25,4
25,4
25,4
25,3
25,2
25,2
25,2
25,7
25,2
25,3
25,3
25,3
25,2
25,2
25,4
25,2
25,3
25,2
25,2
25,3
25,2
25,3
25,2
25,2
25,3
25,3
25,2
25,3
25,2
25,2
25,2
25,3
25,3
25,3
25,2
25,2
25,3
25,3
25,2
25,2
25,3
25,2
25,1
25,2
25,4
25,2
25,2
25,2
25,2
25,1
25,4
25,2
25,2
25,2
25,3
25,4
25,2
25,2
25,2
25,3
25,2
25,2
25,3
25,2
25,2
25,2
25,3
25,2
25,3
25,2
25,2
25,3
25,3
25,2
25,3
25,2
25,2
25,2
25,1
25,2
25,2
25,4
25,1
25,3
25,2
25,1
25,2
25,2
25,4
25,3
25,2
25,2
25,5
25,2
25,4
25,3
25,3
25,2
25,2
25,3
25,6
25,2
25,2
25,2
25,2
25,3
25,4
25,3
25,4
25,2
25,3
25,3
25,3
25,3
25,3
25,3
25,4
25,2
25,1
25,3
25,1
25,2
25,3
25,4
25,3
25,3
25,2
25,2
25,2
25,3
25,4
25,2
25,3
25,2
25,2
25,2
25,3
25,3
25,3
25,2
25,8
25,2
25,3
25,3
25,8
25,2
25,4
25,3
25,2
25,2
25,3
25,2
25,2
25,3
25,6
25,2
25,1
25,2
25,1
25,2
25,1
25,1
25,2
25,2
25,6
25,3
25,4
25,2
25,4
25,4
25,2
25,6
25,4
25,3
25,2
25,1
25,2
25,2
25,3
25,2
25,2
25,1
25,2
25,2
25,2
25,3
25,3
25,4
25,2
25,3
25,3
25,6
25,3
25,4
25,4
25,2
25,2
25,2
25,3
25,6
25,2
25,2
25,2
25,3
25,2
25,3
25,3
25,3
25,3
25,2
25,3
25,2
25,2
25,2
25,3
25,2
25,2
26,2
26,2
26,2
26,3
26,2
26,3
26,2
26,2
26,2
26,3
26,3
26,3
26,2
26,3
26,2
26,2
26,2
26,3
26,2
26,3
26,2
26,3
26,4
26,2
26,3
26,2
26,2
26,2
26,2
26,3
26,2
26,4
26,3
26,2
26,2
26,3
26,3
26,4
26,2
26,2
26,2
26,2
26,4
26,1
26,4
26,4
26,1
26,3
26,2
26,3
26,4
26,4
26,3
26,2
26,3
26,2
26,2
26,2
26,1
26,2
26,4
26,3
26,1
26,3
26,2
26,2
26,3
26,4
26,2
26,3
26,3
26,2
26,2
26,3
26,2
26,2
26,2
26,2
26,2
26,3
26,2
26,3
26,2
26,2
26,3
26,4
26,2
26,4
26,2
26,2
26,3
26,2
26,3
26,6
26,3
26,2
26,4
26,2
26,2
26,3
26,2
26,2
26,2
26,6
26,3
26,2
26,2
26,3
26,2
26,3
26,4
26,3
26,2
26,2
26,2
26,2
26,3
26,3
26,2
26,2
26,2
26,4
26,2
26,3
26,3
26,2
26,3
26,2
26,2
26,4
26,3
26,2
26,1
26,4
26,1
26,2
26,2
26,2
26,4
26,2
26,3
26,3
26,2
26,4
26,2
26,4
26,2
26,3
26,4
26,3
26,3
26,2
26,2
26,4
26,2
26,4
26,2
26,3
26,3
26,4
26,3
26,3
26,4
26,2
26,4
26,3
26,3
26,2
26,3
26,1
26,3
26,2
26,2
26,4
26,3
26,2
26,1
26,3
26,3
26,2
26,4
26,3
26,2
26,2
26,3
26,3
26,3
26,2
26,1
26,4
26,3
26,2
26,4
26,2
26,4
26,2
26,3
26,3
26,7
26,2
26,3
26,3
26,3
26,3
26,2
26,3
26,1
26,2
26,2
26,2
26,2
26,2
26,2
26,3
26,3
26,3
26,6
26,2
26,2
26,4
26,4
26,2
26,4
26,3
26,3
26,3
26,3
26,2
26,3
26,2
26,3
26,3
26,4
26,2
26,3
26,2
26,2
26,3
26,2
26,3
26,2
26,2
26,2
26,2
26,2
26,3
26,4
26,2
26,2
26,2
26,3
26,2
26,7
26,1
26,2
26,2
26,1
26,2
26,3
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,3
26,3
26,2
26,2
26,2
26,4
26,1
26,3
26,1
26,2
26,3
26,2
26,2
26,4
26,1
26,3
26,3
26,4
26,2
26,2
26,2
26,2
26,3
26,3
26,2
26,3
26,3
26,2
26,1
26,2
26,1
26,2
26,2
26,2
26,2
26,3
26,2
26,2
26,2
26,3
26,2
26,2
26,2
26,2
26,2
26,3
26,1
26,3
26,3
26,3
26,2
26,3
26,1
26,2
26,2
26,2
26,4
26,1
26,2
26,2
26,3
26,4
26,2
26,2
26,2
26,4
26,4
26,3
26,3
26,4
26,2
26,2
26,2
26,2
26,2
26,3
26,2
26,2
26,3
26,3
26,3
26,2
26,4
26,4
26,1
26,3
26,3
26,1
26,3
26,3
26,2
26,1
26,1
26,1
26,2
26,3
26,7
26,1
26,4
26,1
26,4
26,2
26,1
26,2
26,1
26,3
26,3
26,2
26,1
26,3
26,1
26,2
26,2
26,4
26,2
26,2
26,4
26,2
26,2
26,1
26,2
26,2
26,3
26,1
26,3
26,1
26,2
26,4
26,2
26,4
26,3
26,3
26,2
26,3
26,5
26,3
26,6
26,3
26,2
26,3
26,3
26,2
26,4
26,3
26,1
26,3
26,3
26,1
26,4
26,3
26,4
26,2
26,2
26,2
26,1
26,2
26,3
26,2
26,2
26,1
26,3
26,1
26,2
26,3
26,2
26,2
26,7
26,4
26,4
26,2
26,1
26,3
26,3
26,2
26,2
26,3
26,3
26,2
26,1
26,2
26,4
26,3
26,3
26,3
26,3
26,3
26,2
26,3
26,3
26,3
26,3
26,2
26,1
26,2
26,4
26,2
26,1
26,3
26,2
26,2
26,2
26,2
26,2
26,1
26,3
26,2
26,2
26,2
26,4
26,4
26,3
26,2
26,2
26,2
26,3
26,2
26,2
26,2
26,1
26,2
26,2
26,2
26,4
26,2
26,2
26,3
26,2
26,2
26,3
26,2
26,2
26,2
26,2
26,2
26,3
26,2
26,2
26,1
26,3
26,2
26,2
26,2
26,3
26,2
26,2
26,1
26,3
26,3
26,2
26,3
26,3
26,2
26,2
26,1
26,4
26,2
26,2
26,2
26,3
26,1
26,3
26,2
26,2
26,2
26,2
26,2
26,3
26,3
26,3
26,1
26,4
26,2
26,3
26,3
26,3
26,7
26,2
26,2
26,3
26,2
26,2
26,2
26,3
26,2
26,2
26,2
26,2
26,3
26,2
26,3
26,2
26,2
26,3
26,2
26,3
26,3
26,2
26,2
26,2
26,3
26,4
26,2
26,3
26,2
26,3
26,3
26,3
26,3
26,3
26,3
26,3
26,2
26,2
26,4
26,2
26,4
26,2
26,2
26,3
26,2
26,1
26,3
26,1
26,1
26,2
26,2
26,2
26,1
26,7
26,2
26,2
26,2
26,4
26,3
26,3
26,2
26,2
26,2
26,6
26,2
26,3
26,2
26,2
26,3
26,3
26,2
26,2
26,3
26,1
26,2
26,2
26,1
26,1
26,2
26,3
26,2
26,3
26,2
26,3
26,3
26,4
26,3
26,3
26,3
26,3
26,2
26,2
26,3
26,2
26,1
26,1
26,2
26,2
26,1
26,3
26,2
26,2
26,3
26,3
26,2
26,2
26,3
26,3
26,2
26,3
26,3
26,2
26,3
26,2
26,2
26,3
26,2
26,3
26,1
26,3
26,7
26,2
26,2
26,3
26,2
26,3
26,1
26,1
26,2
26,4
26,3
26,2
26,1
26,3
26,3
26,2
26,1
26,1
26,2
26,3
26,3
26,4
26,2
26,3
26,7
26,2
26,3
26,2
26,2
26,4
26,3
26,3
26,2
26,3
26,2
26,3
26,2
26,2
26,2
26,2
26,1
26,2
26,1
26,3
26,3
26,3
26,3
26,4
26,2
26,2
26,3
26,2
26,3
26,3
26,7
26,3
26,3
26,2
26,2
26,2
26,1
26,2
26,2
26,2
26,3
26,3
26,2
26,2
26,2
26,3
26,3
26,2
26,1
26,4
26,4
26,4
26,2
26,2
26,2
26,6
26,3
26,2
26,3
26,3
26,2
26,2
26,2
26,2
26,4
26,3
26,2
26,5
26,2
26,1
26,2
26,3
26,2
26,4
26,2
26,2
26,3
26,2
26,2
26,3
26,4
26,2
26,2
26,3
26,2
26,2
26,3
26,3
26,2
26,3
26,3
26,3
26,1
26,2
26,4
26,2
26,2
26,3
26,2
26,4
26,3
26,3
26,3
26,3
26,2
26,3
26,2
26,4
26,5
26,2
26,3
26,3
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,3
26,3
26,2
26,3
26,2
26,3
26,2
26,2
26,1
26,3
26,3
26,2
26,3
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,3
26,3
26,3
26,4
26,3
26,1
26,3
26,3
26,4
26,2
26,4
26,3
26,2
26,2
26,2
26,3
26,3
26,3
26,2
26,2
26,2
26,5
26,3
26,3
26,2
26,4
26,3
26,3
26,4
26,2
26,3
26,4
26,2
26,3
26,3
26,4
26,2
26,5
26,1
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,3
26,3
26,2
26,2
26,2
26,1
26,3
26,3
26,3
26,2
26,5
26,3
26,3
26,2
26,2
26,2
26,5
26,1
26,3
26,2
26,3
26,4
26,3
26,2
26,3
26,3
26,3
26,2
26,4
26,2
26,3
26,3
26,2
26,2
26,3
26,3
26,5
26,4
26,5
26,3
26,3
26,2
26,4
26,2
26,3
26,3
26,2
26,2
26,3
26,2
26,2
26,3
26,4
26,3
26,3
26,2
26,2
26,3
26,3
26,2
26,2
26,3
26,2
26,2
26,1
26,2
26,2
26,5
26,3
26,2
26,6
26,3
26,3
26,2
26,3
26,3
26,3
26,3
26,2
26,3
26,3
26,2
26,3
26,5
26,4
26,3
26,2
26,2
26,1
26,3
26,1
26,3
26,3
26,4
26,3
26,4
26,1
26,3
26,2
26,3
26,3
26,2
26,3
26,2
26,3
26,3
26,3
26,3
26,3
26,1
26,1
26,3
26,3
26,2
26,1
26,2
26,2
26,2
26,2
26,3
26,2
26,2
26,3
26,2
26,2
26,2
26,2
26,3
26,3
26,3
26,2
26,2
26,4
26,3
26,2
26,2
26,3
26,3
26,3
26,3
26,3
26,3
26,1
26,2
26,1
26,3
26,4
26,2
26,5
26,2
26,4
26,2
26,4
26,3
26,2
26,3
26,2
26,2
26,3
26,2
26,2
26,2
26,1
26,3
26,3
26,3
26,2
26,2
26,2
26,4
26,2
26,2
26,2
26,3
26,3
26,2
26,2
26,3
26,4
26,2
26,3
26,3
26,3
26,3
26,3
26,3
26,2
26,2
26,3
26,2
26,3
26,4
26,2
26,3
26,2
26,2
26,3
26,2
26,2
26,4
26,4
26,2
26,3
26,2
26,4
26,3
26,3
26,3
26,3
26,2
26,2
26,2
26,3
26,2
26,3
26,2
26,3
26,2
26,4
26,2
26,2
26,2
26,3
26,2
26,2
26,1
26,2
26,2
26,2
26,2
26,2
26,2
26,1
26,2
26,3
26,2
26,3
26,3
26,4
26,3
26,2
26,3
26,2
26,2
26,3
26,3
26,3
26,3
26,2
26,2
26,2
26,3
26,2
26,3
26,4
26,2
26,2
26,3
26,1
26,2
26,2
26,2
26,3
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,3
26,2
26,2
26,3
26,3
26,3
26,4
26,2
26,2
26,2
26,3
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,3
26,2
26,2
26,2
26,2
26,2
26,4
26,2
26,2
26,2
26,2
26,2
26,2
26,4
26,2
26,4
26,2
26,3
26,2
26,4
26,3
26,2
26,2
26,4
26,4
26,3
26,2
26,2
26,2
26,3
26,3
26,2
26,2
26,3
26,3
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,3
26,4
26,2
26,3
26,2
26,3
26,2
26,3
26,3
26,3
26,2
26,3
26,1
26,3
26,2
26,2
26,2
26,2
26,2
26,3
26,2
26,2
26,2
26,3
26,2
26,3
26,2
26,2
26,3
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,2
26,3
26,4
26,2
26,2
26,2
26,3
26,3
26,3
26,4
26,4
26,2
26,2
26,4
26,4
26,4
26,2
26,3
26,3
26,4
26,3
26,4
26,2
26,2
26,2
26,4
26,1
26,2
26,3
26,2
26,3
26,1
26,3
26,1
26,2
26,2
26,2
26,2
26,4
26,2
27,4
27,2
27,1
27,2
27,2
27,2
27,3
27,3
27,3
27,3
27,2
27,3
27,2
27,3
27,3
27,3
27,2
27,3
27,3
27,3
27,4
27,2
27,2
27,4
27,3
27,2
27,2
27,4
27,4
27,2
27,3
27,2
27,3
27,4
27,1
27,3
27,4
27,1
27,2
27,4
27,2
27,3
27,2
27,2
27,4
27,3
27,3
27,2
27,3
27,3
27,3
27,3
27,4
27,3
27,2
27,2
27,2
27,2
27,3
27,1
27,1
27,2
27,4
27,3
27,3
27,4
27,4
27,3
27,3
27,4
27,3
27,3
27,2
27,3
27,2
27,3
27,4
27,4
27,3
27,2
27,3
27,2
27,3
27,1
27,2
27,2
27,3
27,2
27,3
27,2
27,1
27,3
27,4
27,3
27,2
27,2
27,3
27,2
27,3
27,2
27,3
27,2
27,3
27,3
27,2
27,1
27,4
27,4
27,4
27,2
27,1
27,3
27,2
27,2
27,2
27,2
27,2
27,2
27,2
27,1
27,2
27,2
27,2
27,3
27,4
27,2
27,2
27,2
27,3
27,2
27,2
27,1
27,4
27,7
27,2
27,2
27,3
27,4
27,2
27,2
27,2
27,2
27,3
27,2
27,2
27,3
27,4
27,2
27,3
27,4
27,4
27,2
27,3
27,1
27,8
27,3
27,8
27,3
27,3
27,2
27,3
27,2
27,8
27,2
27,1
27,3
27,2
27,2
27,3
27,2
27,3
27,4
27,2
27,4
27,2
27,3
27,2
27,3
27,2
27,3
27,2
27,3
27,2
27,3
27,1
27,3
27,3
27,3
27,2
27,4
27,4
27,1
27,2
27,3
27,3
27,3
27,2
27,3
27,2
27,3
27,4
27,3
27,1
27,1
27,2
27,3
27,2
27,2
27,2
27,2
27,1
27,4
27,3
27,3
27,4
27,2
27,3
27,2
27,3
27,4
27,2
27,2
27,3
27,2
27,2
27,2
27,3
27,2
27,7
27,2
27,2
27,4
27,3
27,4
27,2
27,2
27,3
27,3
27,3
27,4
27,3
27,3
27,2
27,3
27,3
27,2
27,4
27,4
27,2
27,2
27,1
27,1
27,7
27,2
27,2
27,2
27,3
27,1
27,4
27,2
27,2
27,3
27,2
27,2
27,1
27,1
27,3
27,2
27,3
27,1
27,4
27,3
27,4
27,3
27,2
27,3
27,3
27,2
27,2
27,3
27,3
27,2
27,4
27,2
27,3
27,2
27,2
27,1
27,2
27,1
27,1
27,1
27,3
27,4
27,4
27,7
27,2
27,3
27,3
27,3
27,2
27,2
27,2
27,4
27,2
27,3
27,4
27,1
27,2
27,4
27,6
27,4
27,2
27,3
27,2
27,3
27,2
