Record_Number,RecordWritten,DNIS,Cluster_ID,Cluster_Type,RepeatCall,Repeat_UID,Source
3863412,10/24/2018 12:51:04 PM,2236,2,Identification,TRUE,43cfe49e-cc37-4332-8598-19b986f01654,CM1
3863414,10/24/2018 12:51:09 PM,1750,3,Identification,TRUE,4c4feb48-85d5-42eb-9ce7-6ad3b2b286b8,CM1
3863417,10/24/2018 12:51:20 PM,2236,2,Identification,TRUE,312ed417-ef08-470f-9a22-2797e26e4b69,CM4
3863438,10/24/2018 12:53:27 PM,1750,3,Identification,TRUE,72a4badd-12af-4ed8-965e-d2d7412f9bb1,OM2
3863462,10/24/2018 12:55:43 PM,2236,2,Identification,TRUE,87937076-56d8-49ad-a797-7196e8328c56,CM4
3863480,10/24/2018 12:57:07 PM,2796,4,Identification,TRUE,82c91d31-69fe-499f-b629-9853433798cc,OM4
3863487,10/24/2018 12:57:49 PM,2236,2,Identification,TRUE,6bbf6639-b672-4374-bd7c-76c8eed9d6b8,OM4
3863497,10/24/2018 12:58:24 PM,1750,3,Identification,TRUE,7dfbba7e-b469-4fb2-ab0c-1006cd47bda3,OM1
3863502,10/24/2018 12:59:11 PM,2236,2,Identification,TRUE,de645867-7760-4e7a-8c18-319c72930f4a,OM3
3863515,10/24/2018 1:00:29 PM,2236,2,Identification,TRUE,b5544786-d71d-4fa6-8e39-22dc1844e9f7,CM2
3863516,10/24/2018 1:00:38 PM,2236,2,Identification,TRUE,3ad7b9fb-8bf5-4ff5-8899-2ba81a7a7668,CM1
3863569,10/24/2018 1:05:20 PM,8767,1,Identification,TRUE,af202525-7f4a-4e79-b8ea-4fa97659224b,OM1
3863608,10/24/2018 1:08:44 PM,2796,4,Identification,TRUE,68438dc6-4d62-4a35-9873-13833772c049,OM3
3863631,10/24/2018 1:11:29 PM,1750,3,Identification,TRUE,3a0feecc-6c61-41ca-8008-8c88dfbe67a9,CM3
3863655,10/24/2018 1:13:39 PM,2236,2,Identification,TRUE,ee5bcbc1-e269-400d-be01-49091a2e91ea,OM2
3863656,10/24/2018 1:13:44 PM,2236,2,Identification,TRUE,b1ec7a5e-bf6e-4070-87a5-07a4c39c6a57,CM2
3863687,10/24/2018 1:16:48 PM,1750,3,Identification,TRUE,bcd431da-d886-4f2d-a07c-e07e6607c0ae,OM3
3863688,10/24/2018 1:16:52 PM,2236,2,Identification,TRUE,12909b78-f190-4c97-93a1-f9b1a40cff77,OM3
3863690,10/24/2018 1:17:06 PM,2236,2,Identification,TRUE,77c00473-61e8-4e2e-b394-637b9d8717bb,OM2
3863693,10/24/2018 1:17:29 PM,1750,3,Identification,TRUE,3c6a5bfe-8a3e-42d8-b61e-09d33ec6ac3b,OM1
3863710,10/24/2018 1:19:33 PM,2236,2,Identification,TRUE,69037ed0-9efe-4377-8eb4-8b6987e5862c,OM4
3863720,10/24/2018 1:20:08 PM,2796,4,Identification,TRUE,e9888e73-47d7-45a6-99a9-980a90bdd28a,OM3
3863755,10/24/2018 1:23:29 PM,2236,2,Identification,TRUE,e898fe65-2c9e-4eaf-bc6f-5e2fe0aca252,OM4
3863789,10/24/2018 1:27:21 PM,2796,4,Identification,TRUE,7f8ffe8b-621d-40dc-bb37-f79d2f605755,OM2
3863815,10/24/2018 1:29:53 PM,2334,5,Identification,TRUE,94dd99a5-4b0b-40e6-9136-7641dc0a5619,OM3
3863832,10/24/2018 1:31:24 PM,8767,1,Identification,TRUE,9ac8bde2-5c58-4db8-ac69-1b6098edbedf,CM3
3863837,10/24/2018 1:31:41 PM,1750,3,Identification,TRUE,70e6dd2f-2b46-40f7-b265-9c093ee1ce52,CM3
3863850,10/24/2018 1:32:25 PM,8767,1,Identification,TRUE,f3ad10e6-4d22-40b1-abf4-c353db336bf6,OM2
3863862,10/24/2018 1:33:37 PM,1750,3,Identification,TRUE,963b152c-644a-4d8e-81d9-a5df66b3dbb5,CM1
3863873,10/24/2018 1:35:00 PM,2796,4,Identification,TRUE,5d7ba5cd-c266-461d-ade2-1d1bbbe204cd,OM2
3863874,10/24/2018 1:35:06 PM,1750,3,Identification,TRUE,7eb7201d-42d2-493d-a283-eb6acee7d834,OM4
3863885,10/24/2018 1:36:10 PM,1750,3,Identification,TRUE,4516634c-d376-4f6a-b05d-8e226df00338,OM1
3863887,10/24/2018 1:36:15 PM,8767,1,Identification,TRUE,87148861-424d-4f45-a6ac-ce47d1edc6b3,OM3
3863888,10/24/2018 1:36:25 PM,8767,1,Identification,TRUE,290226da-b345-49c4-94b1-46bcea117f9c,CM4
3863902,10/24/2018 1:37:53 PM,2796,4,Identification,TRUE,99532f1f-6726-49e3-b61f-5ee62f3efaf4,OM2
3863911,10/24/2018 1:38:38 PM,1750,3,Identification,TRUE,2618a447-042b-4aca-ab36-7eaae5adbd50,OM3
3863921,10/24/2018 1:39:30 PM,2236,2,Identification,TRUE,5f7b4e7e-03ff-4965-818c-a0e8bbc09051,CM1
3863940,10/24/2018 1:42:28 PM,2796,4,Identification,TRUE,c28f015d-df54-492b-bb70-e4e57bc9a03c,CM1
3863951,10/24/2018 1:43:15 PM,1750,3,Identification,TRUE,77675d81-00a9-4d3a-85cb-3725af8985ff,OM1
3863967,10/24/2018 1:44:34 PM,2236,2,Identification,TRUE,ec1f5852-3203-4cdd-b8ff-9665dd2fa6d0,CM3
3863969,10/24/2018 1:44:52 PM,1750,3,Identification,TRUE,d04c6f42-e6a1-4dce-8d33-f39126f5ee59,CM2
3863976,10/24/2018 1:45:43 PM,2236,2,Identification,TRUE,13a119dc-376f-4224-bd82-8016b7d4350a,OM3
3863983,10/24/2018 1:46:41 PM,2236,2,Identification,TRUE,07c59e5c-a36c-41b9-9dd3-388d9dff2b98,CM3
3864018,10/24/2018 1:49:58 PM,2236,2,Identification,TRUE,699405f4-c394-4e4a-b60b-c4b772892ff5,OM1
3864037,10/24/2018 1:51:24 PM,2236,2,Identification,TRUE,ed9f76ab-2477-442a-91c3-043937042a60,CM1
3864039,10/24/2018 1:51:40 PM,8767,1,Identification,TRUE,039a087c-8d08-4396-9448-c842b4e49eac,CM2
3864056,10/24/2018 1:53:15 PM,2236,2,Identification,TRUE,b3a5354e-795c-40e9-a28a-557002e1637e,OM2
3864079,10/24/2018 1:55:05 PM,2796,4,Identification,TRUE,505f804f-bef5-493e-8994-95e5c19dafad,OM4
3864086,10/24/2018 1:55:31 PM,8767,1,Identification,TRUE,5e101109-fdeb-42a5-92af-6b76ff28d3d7,OM4
3864087,10/24/2018 1:55:37 PM,2236,2,Identification,TRUE,d855f0a7-a651-4879-a56e-fc92d097f026,CM4
3864093,10/24/2018 1:56:30 PM,2236,2,Identification,TRUE,d1b49dcf-fb28-4403-95cd-a4a74b69a20b,CM3
3864124,10/24/2018 1:58:27 PM,2236,2,Identification,TRUE,e17ac181-a173-493a-a11c-cef44c3b5027,OM3
3864129,10/24/2018 1:58:52 PM,2236,2,Identification,TRUE,a6f11ea8-ed1c-4be6-8f2c-7597ff634112,CM2
3864141,10/24/2018 2:00:27 PM,2236,2,Identification,TRUE,1fcc879a-a508-4bf5-a633-9d0bfb115f08,OM3
3864164,10/24/2018 2:03:08 PM,1750,3,Identification,TRUE,e86b954c-0d89-4934-8fa0-51b73add3a94,CM3
3864168,10/24/2018 2:03:33 PM,2796,4,Identification,TRUE,f0a4092a-78bf-40d2-be48-34682ab4a713,OM3
3864175,10/24/2018 2:04:29 PM,2236,2,Identification,TRUE,c224085f-8cd9-4625-bfcf-11554457bd73,OM4
3864187,10/24/2018 2:06:14 PM,8767,1,Identification,TRUE,fa8a2c94-b7b2-43bc-b324-7d3b13433474,CM3
3864198,10/24/2018 2:08:06 PM,2236,2,Identification,TRUE,7f794b9f-665c-4829-a477-18d8e335b902,OM2
3864211,10/24/2018 2:09:28 PM,2796,4,Identification,TRUE,7df0d797-976e-4442-9329-b6cd1255df55,OM4
3864222,10/24/2018 2:11:06 PM,1750,3,Identification,TRUE,ef899a6c-f609-4cd7-87ab-eeb47a248d25,CM3
3864224,10/24/2018 2:11:13 PM,2236,2,Identification,TRUE,717ac342-d456-4b4c-b300-195f4effda27,OM4
3864235,10/24/2018 2:12:50 PM,1750,3,Identification,TRUE,bf2e8569-5d39-4a1f-b1e7-054bb8c2e38c,OM4
3864246,10/24/2018 2:14:17 PM,1750,3,Identification,TRUE,e592341c-ba8d-4c98-a05c-e60b4864d8f9,OM1
3864248,10/24/2018 2:14:36 PM,2236,2,Identification,TRUE,3a7e3a9c-bceb-4558-b18e-e9deb635d208,CM1
3864260,10/24/2018 2:16:24 PM,1750,3,Identification,TRUE,c352347e-24a2-452b-8eca-6712c7172178,CM2
3864269,10/24/2018 2:17:43 PM,2236,2,Identification,TRUE,9bae17c5-2328-4bc9-a61b-8c8470579c2e,CM2
3864285,10/24/2018 2:19:24 PM,1750,3,Identification,TRUE,4db8bfc2-4ca0-4dbf-b6d2-0f702943ddef,CM3
3864288,10/24/2018 2:19:43 PM,1750,3,Identification,TRUE,142101fa-5127-46c4-a590-a4ad7c7892d3,CM2
3864294,10/24/2018 2:20:12 PM,2796,4,Identification,TRUE,4efa61c7-c34d-4d2e-9fc0-e602b07d27db,CM4
3864300,10/24/2018 2:20:26 PM,1033,6,Identification,TRUE,89e4de36-b4b4-40a1-8aa6-20be401d45ac,OM1
3864308,10/24/2018 2:21:41 PM,2236,2,Identification,TRUE,d48294e3-e1de-404d-b099-e28fa71579de,OM3
3864318,10/24/2018 2:22:39 PM,1750,3,Identification,TRUE,bc56f0da-73c5-4328-a4a7-d46d63e0815d,OM2
3864319,10/24/2018 2:22:47 PM,2236,2,Identification,TRUE,e1728333-c687-4c57-94ac-fb5abe4be473,OM4
3864323,10/24/2018 2:23:12 PM,1750,3,Identification,TRUE,f6e138b5-d3cd-419d-b739-6a7727b8efe3,OM2
3864329,10/24/2018 2:23:54 PM,2796,4,Identification,TRUE,1b0f3fc5-7e18-4b0e-9340-f9ad5acc355f,CM2
3864369,10/24/2018 2:29:11 PM,2236,2,Identification,TRUE,dbdcc273-e623-4b68-ae30-0e3cfb9d843d,OM1
3864379,10/24/2018 2:30:33 PM,1750,3,Identification,TRUE,3492a491-5c33-4f78-ab21-7731d38dae39,CM1
3864389,10/24/2018 2:31:27 PM,1750,3,Identification,TRUE,1a9d5614-f083-43c3-9014-7d654097740e,CM3
3864409,10/24/2018 2:33:12 PM,8767,1,Identification,TRUE,3979d284-d09a-4114-af6f-9712b5153e2e,OM1
3864423,10/24/2018 2:35:10 PM,8767,1,Identification,TRUE,a6ce6a59-ede0-47d0-9ac7-0ab5283916e0,CM2
3864427,10/24/2018 2:35:41 PM,2796,4,Identification,TRUE,b098bb48-e832-4735-a916-da1d6382a1ae,OM3
3864453,10/24/2018 2:37:54 PM,2236,2,Identification,TRUE,2eb1ee45-3816-45ca-b53f-93722befcf2e,CM3
3864459,10/24/2018 2:38:17 PM,2236,2,Identification,TRUE,ee852621-73d9-427b-9de0-8ccbae7053f0,CM1
3864461,10/24/2018 2:38:21 PM,1750,3,Identification,TRUE,4fcaab3d-9bf3-478a-bfdb-edac6452315f,OM2
3864470,10/24/2018 2:39:07 PM,8767,1,Identification,TRUE,462cfbdc-d50d-4e63-95e7-13a14caed658,OM2
3864513,10/24/2018 2:43:49 PM,2236,2,Identification,TRUE,7b15f51a-f04d-4ba8-abbc-e7a58480ae9a,OM2
3864522,10/24/2018 2:44:26 PM,2236,2,Identification,TRUE,aadae657-ca72-4fd8-98fc-cc4b6ce6a9e9,CM1
3864532,10/24/2018 2:45:42 PM,2236,2,Identification,TRUE,d4680c5d-8c73-4f51-ab21-08b144ddb5df,CM1
3864544,10/24/2018 2:46:46 PM,2236,2,Identification,TRUE,2719be61-739c-4bba-84f2-5929bbefe206,CM3
3864545,10/24/2018 2:46:52 PM,2236,2,Identification,TRUE,c82e3164-ba2c-4d27-9681-753fe5391a44,CM1
3864549,10/24/2018 2:47:36 PM,2236,2,Identification,TRUE,241d3267-39bd-47e1-95ab-a5f22b74eee7,OM2
3864558,10/24/2018 2:48:44 PM,8767,1,Identification,TRUE,aec233a8-d44e-4aac-88f7-1195393a7c6c,OM3
3864569,10/24/2018 2:49:52 PM,2236,2,Identification,TRUE,56b61480-5b42-40a3-a415-ccf1600a32d7,OM4
3864570,10/24/2018 2:50:05 PM,8767,1,Identification,TRUE,e1529cf0-5887-4fe7-ab0b-fb51d88fe01e,OM2
3864582,10/24/2018 2:51:04 PM,1750,3,Identification,TRUE,178fc5f4-7505-437c-a844-7141ccd16da3,OM2
3864598,10/24/2018 2:53:08 PM,8767,1,Identification,TRUE,f209d880-d7a3-4386-9f56-ab07a619394f,CM4
3864606,10/24/2018 2:53:34 PM,2796,4,Identification,TRUE,657989dd-590c-40cb-ba24-dbb8b283db9b,OM1
3864615,10/24/2018 2:54:47 PM,2236,2,Identification,TRUE,ff06c410-c15f-4e65-879e-c197710c7b69,CM1
3864622,10/24/2018 2:55:15 PM,8767,1,Identification,TRUE,1ee1d320-eeb6-4300-aa77-288fe658f113,CM1
3864630,10/24/2018 2:56:48 PM,1750,3,Identification,TRUE,6307d391-2320-4c85-98e3-602847075d48,CM1
3864640,10/24/2018 2:57:35 PM,1750,3,Identification,TRUE,e6003e39-f407-488a-870d-c4249085d63c,OM4
3864650,10/24/2018 2:58:56 PM,2236,2,Identification,TRUE,91d5fc31-fd80-41d7-b88d-e01eec814dc0,CM4
3864654,10/24/2018 2:59:21 PM,2236,2,Identification,TRUE,62a9ade6-c45f-4972-88a7-671f6209c941,CM2
3864658,10/24/2018 2:59:41 PM,2236,2,Identification,TRUE,37f4f485-3022-4566-b581-efdd2583b9fd,CM4
3864685,10/24/2018 3:01:08 PM,1750,3,Identification,TRUE,3d90516e-c9aa-4d74-91b2-a13ec64ac561,OM2
3864693,10/24/2018 3:01:50 PM,2796,4,Identification,TRUE,8b0b2e26-70f4-4e73-a87a-732c266112ef,CM3
3864703,10/24/2018 3:02:37 PM,2796,4,Identification,TRUE,787b444d-bb3a-4f68-8980-140a7b50e97c,CM3
3864713,10/24/2018 3:04:15 PM,1750,3,Identification,TRUE,380437d1-e629-4301-8215-4ea3c367fb6c,OM3
3864715,10/24/2018 3:04:27 PM,1750,3,Identification,TRUE,61de429f-038b-4c39-86dc-e6e23c158a5f,CM3
3864756,10/24/2018 3:08:09 PM,2236,2,Identification,TRUE,edd083cc-9201-4986-96fd-91e78cf7a0f7,CM4
3864791,10/24/2018 3:11:48 PM,2236,2,Identification,TRUE,913f6df4-219a-41cd-8260-d0c2b952db87,OM2
3864796,10/24/2018 3:12:18 PM,1750,3,Identification,TRUE,07bc9478-ae03-4677-a712-e49cef659036,OM2
3864804,10/24/2018 3:13:17 PM,2236,2,Identification,TRUE,721eb1b9-5318-486b-9cd7-fdfd409246e0,CM1
3864822,10/24/2018 3:15:20 PM,1750,3,Identification,TRUE,ca2c506f-b74c-4661-a5e3-316ddccd2935,CM4
3864868,10/24/2018 3:20:13 PM,2334,5,Identification,TRUE,a2ca05dc-561e-48e8-9611-1b58a30658f6,OM2
3864870,10/24/2018 3:20:19 PM,2236,2,Identification,TRUE,ca4bcbe1-e2fb-44dd-b67e-c793c19006a3,CM2
3864871,10/24/2018 3:20:32 PM,2236,2,Identification,TRUE,d110e665-2bbc-4bc8-848f-bada13dd910b,CM2
3864889,10/24/2018 3:22:16 PM,1750,3,Identification,TRUE,6e6e5fd8-9118-4e8e-9e1d-81bfc7c9682b,OM1
3864902,10/24/2018 3:22:59 PM,2236,2,Identification,TRUE,077be57f-9818-4e17-a3c0-0a75060dcf57,OM3
3864914,10/24/2018 3:24:11 PM,2236,2,Identification,TRUE,d326ec2d-58ba-4edc-8348-e3a348f7f7dc,CM3
3864928,10/24/2018 3:25:38 PM,1750,3,Identification,TRUE,14af0a3d-7ed2-4dd6-85cd-a44028100fe2,OM1
3864946,10/24/2018 3:27:18 PM,2236,2,Identification,TRUE,fad20f82-4a97-4f16-97d1-b36633dce9d1,CM3
3864972,10/24/2018 3:28:47 PM,1033,6,Identification,TRUE,4d0c7095-5843-449d-ae8e-cd829c6d4c6d,OM4
3864973,10/24/2018 3:28:53 PM,1750,3,Identification,TRUE,056a6284-d5c5-404e-aa69-b14ee55e02f9,OM1
3864975,10/24/2018 3:29:00 PM,2236,2,Identification,TRUE,f15cacf4-6af6-4690-9ebf-9d97dbe4daae,OM4
3864990,10/24/2018 3:30:37 PM,1750,3,Identification,TRUE,192a18d0-cdf2-4c83-8068-c6dcc35efc7d,CM2
3865002,10/24/2018 3:32:12 PM,2236,2,Identification,TRUE,107b68c2-6995-4d62-a5cb-3df2f2480aa7,CM3
3865011,10/24/2018 3:33:03 PM,2236,2,Identification,TRUE,d01b254f-7e09-4cb7-a7ec-ad792f469237,CM3
3865012,10/24/2018 3:33:06 PM,1750,3,Identification,TRUE,b734d4cb-2a71-4cf5-9f49-99e6af38060e,CM2
3865017,10/24/2018 3:33:29 PM,2236,2,Identification,TRUE,94b86667-87ab-4562-8495-5feeb6f70d1d,OM2
3865030,10/24/2018 3:34:54 PM,2236,2,Identification,TRUE,be1a3fd9-2e77-4ff0-971a-bd55ddedc518,CM1
3865046,10/24/2018 3:36:44 PM,2236,2,Identification,TRUE,35118a41-6577-469c-89d1-e5cb4934d4a8,CM1
3865048,10/24/2018 3:36:46 PM,2796,4,Identification,TRUE,b9736866-7b20-4a59-97eb-b57c55eb8de4,CM3
3865086,10/24/2018 3:40:30 PM,2334,5,Identification,TRUE,1d67dfd1-c425-45d6-93dc-997e88ab7876,OM3
3865146,10/24/2018 3:45:16 PM,8767,1,Identification,TRUE,a3533d3a-a778-4bbd-a550-9a0595715a9d,CM3
3865150,10/24/2018 3:45:48 PM,2236,2,Identification,TRUE,46467640-b442-4fdb-999c-fe0669f3f787,CM3
3865151,10/24/2018 3:45:53 PM,2796,4,Identification,TRUE,558c7ef5-0c94-4217-84a1-de9f0b6c68d6,CM3
3865156,10/24/2018 3:46:18 PM,1750,3,Identification,TRUE,2954f7f7-4d16-4b85-94b0-335ce7d01caa,OM4
3865186,10/24/2018 3:49:34 PM,2236,2,Identification,TRUE,3edb2163-d381-42ff-87f0-629afcdbe724,CM4
3865185,10/24/2018 3:49:34 PM,1750,3,Identification,TRUE,06224614-ebac-4e16-9a0b-5265fc48a95d,CM2
3865188,10/24/2018 3:49:39 PM,2236,2,Identification,TRUE,9a631953-053f-4bf5-9ef1-d563f5e593ab,CM1
3865217,10/24/2018 3:52:39 PM,2236,2,Identification,TRUE,0fcb0aef-6aea-4447-be07-511c29326c89,CM4
3865234,10/24/2018 3:54:41 PM,1750,3,Identification,TRUE,d7a40a5b-df03-4dcb-8020-19ca7768b7e6,OM3
3865250,10/24/2018 3:56:00 PM,2236,2,Identification,TRUE,3052a47e-9265-4cab-aca6-41f3c464e400,OM3
3865265,10/24/2018 3:57:50 PM,1750,3,Identification,TRUE,db18c888-937c-411f-83ac-0674f79bef60,OM1
3865266,10/24/2018 3:57:52 PM,1750,3,Identification,TRUE,a1054d93-dda3-4267-a0b8-a0e10763acd2,CM3
3865268,10/24/2018 3:58:24 PM,1750,3,Identification,TRUE,6e515301-81e1-4361-a917-532c7bdc0ddd,OM3
3865305,10/24/2018 4:01:51 PM,2792,7,Identification,TRUE,3db74af1-d5e7-4008-89ac-4b2c1c61a0a2,OM2
3865329,10/24/2018 4:04:31 PM,2796,4,Identification,TRUE,3e055e9a-063b-4004-be0a-bebb8aa85a18,OM4
3865375,10/24/2018 4:08:36 PM,2236,2,Identification,TRUE,b985aaf7-a140-42c8-9d15-289f118914b9,CM4
3865392,10/24/2018 4:10:36 PM,2236,2,Identification,TRUE,41b3266f-7f2b-4bc8-9f68-f0dcd31334ac,OM3
3865397,10/24/2018 4:11:03 PM,2236,2,Identification,TRUE,e1ceb581-c828-43cd-a011-a9181d0cefdc,OM2
3865406,10/24/2018 4:12:07 PM,1750,3,Identification,TRUE,3fe4ca66-25da-4683-b06e-5869d0ef3c79,CM3
3865435,10/24/2018 4:14:00 PM,2236,2,Identification,TRUE,0f08e159-4c11-46eb-b426-5c7fcb3cad87,OM4
3865449,10/24/2018 4:14:55 PM,1750,3,Identification,TRUE,a17f9e43-c4a0-4805-a797-100bee8216f3,CM2
3865518,10/24/2018 4:20:30 PM,1750,3,Identification,TRUE,2e1538ec-d3a0-4a0b-830c-dd3f28d191d5,CM4
3865544,10/24/2018 4:23:22 PM,2796,4,Identification,TRUE,f71e4b46-ad45-4912-a209-81c01399db26,OM2
3865549,10/24/2018 4:23:48 PM,2236,2,Identification,TRUE,0e8affb2-00f6-4666-8408-f5f44a43046d,OM3
3865554,10/24/2018 4:23:55 PM,2236,2,Identification,TRUE,e45f51b1-aa75-4eea-952e-e3bf0b0f96d8,CM1
3865566,10/24/2018 4:25:10 PM,2236,2,Identification,TRUE,ef7f77e7-113c-4045-9a7b-6b0aa78c5a8a,OM2
3865567,10/24/2018 4:25:14 PM,2796,4,Identification,TRUE,788e0e88-f9e7-4640-b237-3706b28322fa,CM1
3865582,10/24/2018 4:26:19 PM,2236,2,Identification,TRUE,5106133f-8b66-4084-8194-31cd98397bda,OM2
3865587,10/24/2018 4:26:46 PM,2792,7,Identification,TRUE,d950cb67-8a18-470f-97eb-ca072aa1d5e1,OM2
3865606,10/24/2018 4:28:41 PM,1750,3,Identification,TRUE,27a514ee-1197-491b-a562-fcb52c67441b,OM4
3865607,10/24/2018 4:28:44 PM,2796,4,Identification,TRUE,917cd397-1fc5-41ef-a10c-fdc91952e7e8,CM4
3865620,10/24/2018 4:31:04 PM,2236,2,Identification,TRUE,3330a8fd-6122-413e-a7fc-3d16b9a52147,OM4
3865625,10/24/2018 4:31:17 PM,2236,2,Identification,TRUE,1ecf7a02-2cf7-4ec4-96e0-796ae4c47f50,CM1
3865631,10/24/2018 4:31:40 PM,2236,2,Identification,TRUE,886ba2ba-41c2-4a26-b536-d60e23ada5c7,OM1
3865635,10/24/2018 4:32:01 PM,2236,2,Identification,TRUE,6a62be4c-c3d3-4770-8642-f5810eac717e,OM1
3865651,10/24/2018 4:33:45 PM,1033,6,Identification,TRUE,e4d0cd11-8c36-4795-8039-1208de2c86ef,CM3
3865659,10/24/2018 4:34:05 PM,2236,2,Identification,TRUE,ab5b561f-4dd2-4907-bacb-3a44969c3041,OM3
3865661,10/24/2018 4:34:16 PM,2236,2,Identification,TRUE,924326f0-f2dd-43e2-a609-25f92c8e2506,CM1
3865681,10/24/2018 4:36:44 PM,1750,3,Identification,TRUE,46c5ff61-9143-4e3a-b480-043ee80338f1,OM1
3865725,10/24/2018 4:40:29 PM,1750,3,Identification,TRUE,210ed723-bbd2-4d38-b2c2-98e7b8e62eb0,OM1
3865729,10/24/2018 4:41:03 PM,2236,2,Identification,TRUE,309d46e0-23eb-4a92-9830-705fb4cb160f,CM1
3865737,10/24/2018 4:41:15 PM,1750,3,Identification,TRUE,fd087581-6edc-4019-b29b-fcfdd95000d0,OM2
3865741,10/24/2018 4:41:26 PM,2236,2,Identification,TRUE,63ca6c10-76e7-4403-832b-e1da0cae637b,OM4
3865750,10/24/2018 4:42:17 PM,8767,1,Identification,TRUE,6d2246c6-d384-45c4-8802-e539a373dbb2,OM1
3865754,10/24/2018 4:42:36 PM,1750,3,Identification,TRUE,6017da5c-a0b0-4390-963b-24e1b69f4104,OM4
3865756,10/24/2018 4:42:44 PM,1750,3,Identification,TRUE,d8974cb0-3b4d-4095-a094-70b9051fd5de,OM1
3865769,10/24/2018 4:43:53 PM,2796,4,Identification,TRUE,7c3d3502-8839-474f-ba1a-4240bdee861d,CM2
3865771,10/24/2018 4:44:11 PM,2236,2,Identification,TRUE,bad13070-4d9a-420c-9156-d35c21b576d9,CM4
3865790,10/24/2018 4:45:35 PM,2236,2,Identification,TRUE,dc1c3634-e21f-45aa-8eb1-ab004333ce5f,OM1
3865798,10/24/2018 4:46:00 PM,1750,3,Identification,TRUE,dfbd924d-9bd5-4c4f-bacb-f7dcf7088b93,OM2
3865835,10/24/2018 4:49:51 PM,1750,3,Identification,TRUE,8731699c-bfdd-4b50-a86d-5ced84129522,CM2
3865849,10/24/2018 4:51:12 PM,2236,2,Identification,TRUE,1baf58df-cee6-46b1-aad3-dd4540bc3a22,CM1
3865856,10/24/2018 4:52:16 PM,2236,2,Identification,TRUE,d87caaf1-4afc-4bbb-9e64-9a7ff1697b2e,OM4
3865861,10/24/2018 4:52:51 PM,1750,3,Identification,TRUE,73b83964-163d-49f7-989d-81d270238682,CM2
3865877,10/24/2018 4:54:17 PM,1750,3,Identification,TRUE,06a39c98-efdb-4233-bfb9-6d100e7e9cb3,OM4
3865881,10/24/2018 4:55:07 PM,2796,4,Identification,TRUE,89ae3239-9c71-447f-b954-bb6297f5c86f,CM1
3865886,10/24/2018 4:55:29 PM,2236,2,Identification,TRUE,15305968-1758-4203-9315-251eba9c5106,CM4
3865891,10/24/2018 4:56:12 PM,2796,4,Identification,TRUE,101bc16d-68cd-455c-9a71-6b8abcbae64e,CM1
3865900,10/24/2018 4:57:31 PM,2236,2,Identification,TRUE,74d3b501-ffc4-47f1-b8c7-2ab3530f12a5,CM4
3865917,10/24/2018 4:59:46 PM,2796,4,Identification,TRUE,83251cfb-af08-4ff3-8a93-056ce195d621,OM1
3865918,10/24/2018 4:59:47 PM,2236,2,Identification,TRUE,48d60879-a93f-4e1c-b93b-9c06e9a78b29,CM2
3865925,10/24/2018 5:00:22 PM,2236,2,Identification,TRUE,f1f6a645-e4ba-46fc-9b5a-12613bd346bc,CM1
3865928,10/24/2018 5:00:43 PM,2236,2,Identification,TRUE,aad8fbda-8c2e-4925-becc-49ff13530b50,OM1
3865972,10/24/2018 5:04:00 PM,2236,2,Identification,TRUE,08512705-66ae-4036-8994-01ed4100af85,OM1
3865988,10/24/2018 5:05:16 PM,1750,3,Identification,TRUE,d84768a6-9d07-4f24-a10b-1c3c9863235a,CM3
3866028,10/24/2018 5:09:12 PM,2236,2,Identification,TRUE,31001c3f-39d2-4774-b395-9aa977f93700,OM1
3866031,10/24/2018 5:09:32 PM,2236,2,Identification,TRUE,63b3e0f0-f6d3-441b-aa1e-4f7c6437001a,CM4
3866038,10/24/2018 5:10:00 PM,8767,1,Identification,TRUE,6a770b3b-8479-4aca-8ff9-a856b13806a5,OM4
3866059,10/24/2018 5:12:08 PM,2236,2,Identification,TRUE,0f0daa2d-5bfe-4b73-a84a-11b40c430105,OM4
3866077,10/24/2018 5:14:03 PM,2236,2,Identification,TRUE,6412aaec-b800-4d3a-a7f4-ee588301c7b5,CM1
3866080,10/24/2018 5:14:18 PM,1750,3,Identification,TRUE,76663d18-d936-4ee8-9e6a-8d5d41c8c06d,OM3
3866092,10/24/2018 5:15:03 PM,2236,2,Identification,TRUE,31530d29-d93f-47b8-9b78-3aa7e6857fd5,OM3
3866093,10/24/2018 5:15:11 PM,2236,2,Identification,TRUE,c46fa4f2-43e3-460c-a480-3cab506a0407,CM2
3866096,10/24/2018 5:15:33 PM,1750,3,Identification,TRUE,590a774f-ac25-4dd9-bbab-d8b3cc8f53a7,OM1
3866109,10/24/2018 5:16:42 PM,2796,4,Identification,TRUE,0a90d3b9-f493-4d58-a2ca-e558bdfa95f3,OM2
3866118,10/24/2018 5:18:31 PM,2236,2,Identification,TRUE,0ba4fd5f-f430-4a0d-999f-6d140febb305,CM1
3866128,10/24/2018 5:19:43 PM,1750,3,Identification,TRUE,fab41b8a-e7e1-419c-b923-b6a581b861a8,OM2
3866129,10/24/2018 5:19:56 PM,2236,2,Identification,TRUE,f8b98f05-63b3-4211-afd0-2bc242881673,CM2
3866136,10/24/2018 5:20:44 PM,2236,2,Identification,TRUE,d7eb3594-e38e-4fbd-b296-a0d521ea9455,OM2
